Z_PK,LATITUDE,LONGITUDE
3633,49.878987,24.036475
3634,49.561391,24.280295
3635,49.962042,25.038114
3636,49.794403,24.455766
3637,49.778999,23.860401
3638,49.324835,23.903591
3639,49.845577,23.966920000000002
3640,49.808476,24.019371
3641,49.850266,24.632785
3642,49.611424,24.573513
3643,49.829926,23.834746
3644,49.314364,23.027051
3645,49.762629,24.591443
3646,49.783375,23.589903
3647,49.573482,23.721077
3648,49.857815,24.020731
3649,49.854122,23.986564
3650,49.734138,24.47706
3651,49.02644,23.884432
3652,49.642528,24.311623
3653,49.292124,24.287126
3654,49.817816,24.158385
3655,49.591229,22.828548
3656,49.736487,23.906532
3657,49.986175,23.419084
3658,49.996479,24.253791
3659,49.851779,24.03288
3660,49.850915,24.029442
3661,49.533094,23.418577
3662,49.800405,23.787842
3663,49.80886,24.012047
3664,49.379842,24.133977
3665,49.786686,24.051733
3666,49.423599,23.15166
3667,48.900137,23.30214
3668,49.815537,24.203653
3669,48.901917,28.267803
3670,49.455028,24.371348
3671,49.88885,24.947826
3672,51.270988,27.219651
3673,50.198286,24.695451
3674,49.592973,24.62144
3675,49.715569,23.731223
3676,49.319907,24.226305
3677,49.820427,24.112669
3678,49.606868,22.844548
3679,49.737211,23.897034
3680,49.634443,24.317385
3681,49.870571,24.003572
3682,49.786237,23.656695
3683,49.958309,23.567193
3684,49.281845,23.519378
3685,49.863571,23.817886
3686,49.521211,23.860625
3687,49.85242,23.134191
3688,49.686701,23.310594
3689,49.876298,24.038918
3690,50.112543,24.656025
3692,50.197879,23.96147
3693,49.847939,24.836289
3694,49.809291,24.120317
3695,49.839821,24.037905
3696,49.625551,23.345731
3697,49.991213,24.359516
3698,50.230454,23.992888
3699,49.245121,24.264163
3700,49.840129,23.759629
3701,49.178739,23.552469
3702,49.705473,28.830037
3703,49.802418,24.136154
3704,49.815425,24.201237
3705,49.982272,25.095514
3706,49.820389,24.027496
3707,48.890875,23.036016
3708,49.901863,23.940369
3709,49.796575,23.393944
3710,49.710088,24.082837
3711,49.805529,24.66201
3712,49.886812,24.080352
3713,49.430994,23.757907
3714,50.153125,23.669833
3715,50.018982,24.095223
3716,49.10668,23.59113
3717,49.790016,24.058881
3718,49.802915,23.519652
3719,49.494049,22.9933
3720,49.809008,24.230047
3721,51.299837,25.834389
3722,50.088187,24.3352
3723,49.826441,23.205085
3724,49.441141,24.068042
3725,49.549437,23.986874
3726,49.839885,24.119081
3727,49.69786,23.736725
3728,49.878039,24.440627
3729,49.347123,24.113154
3730,50.033599,24.84356
3731,48.448828,24.552663
3732,50.353624,24.224137
3733,49.807052,24.064488
3734,49.499845,24.345082
3735,49.463379,23.055843
3736,49.779181,23.860994
3737,50.059333,23.895394
3738,49.23085,22.997564
3739,49.046581,23.647261
3740,49.834805,24.009642
3741,49.564717,24.307892
3742,49.238182,23.172522
3743,48.523625,32.260226
3744,50.027559,24.312304
3745,48.961081,23.062069
3746,50.14992,23.81896
3747,49.830473,24.049449
3748,50.106768,24.269407
3749,49.187668,24.404581
3750,50.047382,24.844045
3751,49.818878,24.473682
3752,50.272509,24.626645
3753,49.301134,23.66315
3754,49.664655,23.224139
3755,49.857502,24.057501
3756,49.051443,23.872383
3757,49.447407,22.904278
3758,49.879174,23.850332
3759,49.747439,23.918621
3760,49.96338,24.870341
3761,49.822701,23.890198
3762,49.836125,23.999374
3763,49.608109,24.762525
3764,49.712963,23.129053
3765,49.82209,23.936327
3766,49.210246,24.222021
3767,50.398246,24.052908
3768,49.731834,23.264836
3769,49.714883,23.908877
3770,50.004455,24.722759
3771,49.805091,23.951979
3772,49.95467,24.00816
3773,49.354342,23.559016
3774,49.971585,23.973994
3775,49.101063,23.202607
3776,49.634245,22.905477
3777,49.843101,24.086197
3778,49.894742,23.946623
3779,49.655551,22.934107
3780,49.836605,23.968531
3781,49.459052,24.154222
3782,49.887965,23.52543
3783,49.820693,23.878315
3784,49.832649,24.018593
3785,49.708534,24.091235
3786,49.819817,23.980911
3787,50.006055,24.965903
3788,50.257198,24.359814
3789,50.507918,26.148642
3790,49.226971,24.189642
3791,49.752523,24.133143
3792,49.64828,23.15342
3793,49.335034,23.245206
3794,49.317166,23.522802
3795,49.20891,24.310863
3796,49.8382,23.895577
3797,50.472139,24.287317
3798,49.198865,23.308468
3799,50.202605,23.722624
3800,50.100335,24.871878
3801,49.794926,24.056255
3802,50.388763,23.832011
3803,49.812524,23.907401
3804,48.967264,23.203091
3805,49.797611,24.182182
3806,49.957224,24.212666
3807,49.827074,23.997398
3808,49.804451,24.838951
3809,49.697919,23.508175
3810,49.047327,23.127601
3811,49.86184,24.0264
3812,48.203571,22.630411
3813,49.789106,24.141389
3814,48.749553,32.523738
3815,50.16907,24.436186
3816,50.000184,24.01646
3817,49.367613,24.379519
3818,50.327677,24.970607
3819,49.625062,23.074421
3820,49.02477,23.49549
3821,49.882413,23.470122
3822,49.981103,24.767868
3823,49.841755,24.028191
3824,49.249054,24.272845
3825,50.082588,23.928266
3826,49.719029,24.180508
3827,50.233341,23.620686
3828,50.131443,23.718547
3829,50.145337,24.771182
3830,49.926354,24.670103
3831,50.227516,24.075868
3832,50.166098,23.508309
3833,50.039328,24.091415
3834,49.946823,24.995674
3835,50.212819,24.540461
3836,49.838543,23.864102
3837,49.679565,24.958888
3838,49.829477,24.032747
3839,48.89328,23.241301
3840,49.890047,24.090977
3841,49.640527,23.878941
3842,49.912409,24.04452
3843,50.331952,24.538702
3844,49.451267,23.964153
3845,49.914089,23.965588
3846,49.839252,24.032534
3847,49.796511,23.192301
3848,49.267113,24.274759
3849,49.810668,24.222982000000002
3850,49.283164,23.448894
3851,49.717056,24.002645
3852,50.052146,25.077214
3853,49.880812,23.625294
3854,49.460458,24.043436
3855,49.800953,22.974337
3856,49.185175,23.68909
3857,49.82663,23.983524
3858,49.348404,23.997245
3859,49.353993,23.58318
3860,49.851287,23.170205
3861,49.677071,23.925404
3862,49.032353,23.100685
3863,50.154238,23.682174
3864,49.817852,24.130473
3865,49.813256,23.871694
3866,49.830633,23.995478
3867,49.758442,23.800576
3868,49.988072,24.242162
3869,49.806933,24.060595
3870,49.966523,24.979254
3871,49.946065,23.541872
3872,49.788629,23.393336
3873,49.831847,24.001591
3874,49.562487,23.900929
3875,49.771454,24.102537
3876,50.24887,24.342243
3877,49.769807,23.832986
3878,49.637998,23.997462
3879,49.319124,24.101766
3880,49.455191,24.371741
3881,49.191905,24.398986
3882,51.338882,26.604297
3883,50.00216,24.101464
3884,49.793237,23.510259
3885,49.767687,22.936933
3886,50.047675,24.332009
3887,50.103225,23.433976
3888,49.851997,24.029428
3889,49.59805,23.353644
3890,49.78634,23.656129
3891,50.007806,24.04569
3892,50.163363,23.652564
3893,49.798218,24.174736
3894,50.074965,25.140103
3895,49.72605,23.899558
3896,49.425963,32.049902
3897,49.950225,23.202687
3898,49.618998,24.572832
3899,48.846942,23.449624
3900,50.232645,23.636801
3901,49.875993,23.955555
3902,50.383221,24.57496
3904,49.525383,22.700483
3905,48.644222,25.719176
3906,49.917108,24.200429
3907,49.414201,24.310058
3908,49.857305,23.77982
3909,50.292521,23.842241
3910,49.850395,24.025708
3911,49.770027,24.190248
3912,49.873747,24.16346
3913,49.272348,24.028058
3914,50.300929,24.244827
3915,48.533673,28.745143
3916,49.839584,23.890956
3917,49.909507,23.482759
3918,49.5361,22.966582
3919,49.80753,24.007344
3920,49.924001,24.466939
3921,50.012049,24.556357
3922,49.201673,23.702599
3923,49.742225,23.831025
3924,48.95118,23.352248
3925,49.523396,23.965747
3926,49.862658,25.314039
3927,49.790556,23.724832
3928,49.359532,24.13208
3929,49.834094,24.515305
3930,49.822064,24.786261
3931,50.165409,23.663541
3932,49.911612,24.053622
3933,49.752616,23.940838
3934,49.726733,23.898968
3935,49.732426,24.861537
3936,50.113276,23.729015
3937,50.102088,24.348597
3938,49.677503,24.262695
3939,49.311169,23.036781
3940,49.847683,23.965361
3941,49.753033,24.34733
3942,49.975207,23.327199
3943,48.35213,34.114415
3944,49.836007,24.071201
3945,49.816933,24.136974
3946,49.667889,24.303431
3947,49.227285,23.85569
3948,49.336374,24.218992
3949,49.867261,24.015148
3950,50.021985,24.445475
3951,49.909041,24.281491
3952,50.263081,24.860303000000002
3953,50.201206,23.598226
3954,49.66964,24.046666
3955,49.94701,24.054901
3956,50.909706,25.260656
3957,50.751056,26.027669
3958,48.279253,24.508226
3959,49.318866,22.95409
3960,51.202989,33.845231
3961,49.463126,22.778495
3962,49.362689,23.323547
3963,49.83372,24.85533
3964,49.258863,23.381087
3965,49.215599,23.751393
3966,49.337829,22.793792
3967,49.839848,24.022346
3968,49.875055,24.041453
3969,49.526588,23.22956
3970,49.46087,23.048308
3971,49.794531,24.455661
3972,49.8663,23.956539
3973,49.22151,23.318634
3974,49.808906,24.138429
3975,49.643843,24.54554
3976,50.007718,24.302123
3977,49.936004,23.305538
3978,49.787555,23.704259
3979,49.692522,23.504766
3980,50.220381,23.56952
3981,49.313397,23.38979
3982,50.033789,24.824495
3983,49.920106,23.710866
3984,49.853115,24.03657
3985,49.314521,23.027061
3986,50.131071,23.76733
3987,48.972691,23.473886
3988,49.686612,24.804626
3989,49.350561,23.599499
3990,49.612301,23.000072
3991,49.774687,23.640949
3992,50.324585,24.382174
3993,49.719863,23.907631
3994,49.819265,24.137097
3995,49.686335,23.288093
3996,49.026399,23.884881
3997,49.452793,23.012434
3998,49.528085,23.949438
3999,49.612488,23.392142
4000,49.429972,31.311893
4001,50.106772,24.250283
4002,49.610996,24.573111
4003,49.854721,24.040756
4004,49.784191,23.588777
4005,49.856971,24.063627
4006,49.836793,24.021984
4007,50.115514,24.344043
4008,49.145061,23.227734
4009,49.466579,24.152294
4010,50.01979,24.597032
4011,49.355291,23.572169
4012,49.638962,24.293411
4013,49.610851,22.780639
4014,49.763832,24.715685
4015,49.531927,23.245492
4016,49.826586,24.135472
4017,49.71806,22.953194
4018,49.637856,24.309637
4019,49.26454,22.778277
4020,49.715087,22.995378
4021,49.346496,24.381002
4022,49.772443,24.977871
4023,49.441711,24.067843
4024,49.800304,23.788404
4025,49.810194,24.220248
4026,49.988404,25.104369
4027,49.787909,24.066866
4028,49.660988,24.769282
4029,49.088238,22.98809
4030,48.887986,23.250099
4031,49.842828,23.978782
4032,49.638287,23.904391
4033,49.809978,24.007374
4034,49.824686,24.079231
4035,50.03747,24.103387
4036,49.886673,23.765393
4037,49.996084,23.380229
4038,49.848413,24.836386
4039,49.727131,23.299476
4040,50.323012,24.902731
4041,49.605442,24.01747
4042,49.426737,23.835578
4043,49.509898,24.366828
4044,49.560879,24.280234
4045,49.826236,23.837543
4046,49.489227,22.967786
4047,49.618082,22.858661
4048,49.698068,23.737395
4049,50.078802,24.175001
4050,50.175219,25.42839
4051,49.992407,24.246651
4052,49.803963,24.414678
4053,49.823476,24.052249
4054,49.809971,24.004592
4055,49.958725,24.820997
4056,49.842251,24.103924
4057,51.262992,27.368123
4058,49.771027,24.162809
4059,49.350999,23.919361
4060,49.813778,24.042618
4061,49.570255,24.291931
4062,50.112166,24.164359
4063,50.292881,24.952689
4064,49.317159,22.950577
4065,49.817278,24.144192
4066,49.067915,33.427936
4067,49.464404,23.594783
4068,49.820655,24.112591
4069,49.790156,24.059006
4070,49.887563,23.526012
4071,49.529681,23.980203
4073,49.784542,24.059957
4074,49.863372,23.817846
4075,49.632127,23.098483
4076,49.921079,24.303374
4077,49.860559,24.027664
4078,49.881831,23.834881
4079,49.742222,23.910353
4080,49.430935,23.757385
4081,49.839863,24.119274
4082,50.20332,24.522646
4083,49.912339,23.212674
4084,49.349075,24.288898
4085,49.562893,23.30075
4086,49.347238,24.11316
4087,50.005901,24.365408
4088,49.745559,23.240785
4089,49.783808,24.013426
4090,51.116007,28.059343
4091,49.480133,23.212861
4092,49.796889,23.393592
4093,50.388931,23.831432
4094,49.458384,24.155189
4095,49.501142,23.238376
4096,49.751043,24.558421
4097,49.636282,22.891231
4098,49.838123,24.034927
4099,49.776695,23.857615
4100,49.579556,23.807536
4101,49.471386,24.164931
4102,49.322897,23.928133
4103,49.35407,23.582915
4104,49.594093,24.596331
4105,48.900846,23.302342
4106,50.382265,24.212842
4107,49.718815,23.82993
4108,49.829204,23.987235
4109,50.230294,23.992823
4110,49.245107,24.263803
4111,49.889376,24.911861000000002
4112,49.94886,23.860427
4113,49.778354,23.891999
4114,49.166866,23.605702
4115,48.379304,28.865257
4116,49.844481,24.031474
4117,49.710210000000004,24.082639
4118,50.087845,24.334934
4119,49.980154,24.61449
4120,49.499988,24.344701
4121,50.106872,24.269152
4122,49.833121,24.225549
4123,49.81811,24.02523
4124,50.14856,23.820537
4125,49.985104,24.086866
4126,49.787355,23.630586
4127,49.79152,23.167791
4128,49.854159,23.986167000000002
4129,49.488647,24.298791
4130,49.809136,24.228871
4131,50.111795,24.722209
4132,49.6852,23.662451
4133,50.197716,23.961654
4134,49.822296,24.147028
4136,49.344386,23.576194
4137,49.84,23.759704
4138,49.831958,24.011357
4139,49.935315,24.635333
4140,49.843335,24.086255
4141,50.267582,24.619748
4142,49.804589,24.838683
4144,50.465016,24.257458
4145,49.187906,24.40434
4146,49.861609,24.043947
4147,49.904955,23.927281
4148,49.806885,24.064467
4150,50.091251,24.006458
4151,49.525829,23.974923
4152,49.834846,24.006834
4153,49.738447,23.890709
4154,49.831646,24.016665
4155,48.919863,23.307502
4156,49.71485,23.909104
4157,48.703433,23.136048
4158,49.747479,23.918001
4159,49.935613000000004,23.582349
4160,50.079112,29.930311
4162,49.80712,24.073589
4163,50.384324,30.370225
4164,49.749795,24.138433
4165,49.804834,23.981275
4167,51.293405,25.533408
4169,49.833766,24.037162
4170,49.701218,24.044787
4171,49.04234,22.887857
4172,49.288868,24.247394
4175,49.974914,25.084487
4176,49.836464,23.999341
4177,49.913412,24.9569
4178,49.95493,24.008201
4179,49.476109,24.120674
4180,49.678612,23.254577
4181,49.646259,23.861701
4182,50.332212,24.538997
4183,49.820966,23.882272
4186,50.027358,24.311408
4187,49.423505,23.15178
4188,50.252997,24.36606
4189,49.669114,24.944314
4190,49.818604,23.133278
4191,50.170333,23.511918
4192,49.837351,24.060072
4195,49.378641,24.39677
4196,49.196292,23.692789
4197,48.946364,23.049633
4198,49.912382,24.044131
4199,48.287048,22.466565
4200,49.759177,24.339175
4203,49.238185,23.172747
4204,50.516228,26.239005
4205,49.648128,23.153057
4206,49.923882,24.467021
4207,49.664607,23.22388
4208,49.766732,23.018682
4209,49.835685,23.722258
4212,49.92702,23.865584
4213,50.128095,23.711392
4214,49.368029,24.140789
4215,49.753085,24.347526
4216,49.917561,24.209071
4217,49.795339,24.204512
4218,49.834699,24.008857
4219,49.388724,23.231463
4220,49.790566,23.724
4221,49.873837,23.624096
4222,49.582505,23.713792
4223,49.407814,24.312711
4224,49.717462,24.00309
4225,49.857536,24.057272
4228,51.187542,32.841128
4229,49.851782,23.742314
4230,49.595629,24.345394
4231,49.618767,24.593985
4232,50.059175,23.89523
4233,49.053727,23.639272
4234,49.83919,23.898472
4235,49.608413,24.762432
4236,49.463273,22.778361
4237,50.04983,25.048436
4238,49.713362000000004,23.129246
4239,49.047385,23.127446
4242,49.981785,24.083618
4243,49.065905,23.85943
4244,49.992914999999996,24.437131
4245,48.972937,23.474034
4246,50.201656,23.724771
4247,49.804228,23.062229
4248,49.36024,23.243373
4251,49.95701,24.213036
4252,49.752146,23.939233
4253,49.374793,24.287668
4254,49.692199,23.504471
4255,50.079471,24.840149
4256,49.210345,24.221854
4257,49.833426,24.001364
4258,49.79803,24.175214
4259,49.802305,24.065415
4260,49.598708,23.354975
4261,49.213075,23.307029
4262,49.476405,23.088694
4263,49.980198,24.076841
4266,49.79905,23.780239
4267,49.774068,24.012394
4268,49.336497,24.218349
4269,49.981931,24.766246
4270,49.954851,24.00721
4271,50.156721,35.489921
4274,49.909306,23.480277
4275,50.233246,23.620863
4276,49.84455,23.966601
4277,50.111722,24.722612
4278,49.794066,23.686301
4279,49.028232,22.980244
4280,49.774385,23.64082
4283,49.698314,23.584762
4284,49.843129,24.015207
4285,49.107171,23.640749
4286,50.327503,24.97113
4287,49.529911,22.973019999999998
4288,49.86467,23.969436
4289,49.855518000000004,24.053453
4292,49.889654,24.090434
4293,49.816302,24.178902
4294,49.634186,22.905193
4295,49.937066,23.290175
4296,49.527778,23.949163
4297,49.636461,22.93847
4298,48.892969,23.242976
4299,49.932484,23.359623
4302,50.195498,23.744403
4303,48.882493,23.073407
4304,50.047921,23.428233
4305,50.188777,24.406381
4306,49.813277,23.870522
4307,49.811924,30.10955
4308,50.103879,24.346418
4309,49.585317,23.886004
4310,49.992339,24.03332
4311,49.817679,24.130584
4312,49.774345,24.120724
4313,49.79508,24.056168
4316,50.228815,24.109445
4317,50.108045,23.705888
4318,49.606859,22.844821
4319,49.311075,23.036599
4320,49.992413,24.938469
4322,49.862958,23.963559
4325,49.713793,24.803824
4326,50.254601,24.341149
4327,49.873621,23.906831
4328,50.115941,23.443674
4329,49.934897,23.876148
4330,49.879472,23.849742
4331,49.922221,23.982344
4332,49.767654,22.936273
4333,48.645159,25.738624
4334,49.610647,22.780917
4335,49.833724,24.855061
4336,49.856896,23.82016
4339,49.82662,23.996901
4341,49.801104,22.974256
4342,49.456935,23.88875
4343,49.215955,24.334592
4344,49.85404,24.028098
4345,49.877322,24.077651
4346,49.166154,23.474643
4349,49.872044,24.052311
4350,49.803199,24.04602
4351,49.447792,23.419395
4352,49.845501,24.02607
4353,50.006103,23.278563
4354,49.991121,24.359492
4355,50.339454,23.855809
4358,49.032942,23.100415
4359,50.220808,23.664362
4360,49.172723,23.049972
4361,49.480352,23.213033
4362,49.882268,23.469875
4363,49.986216,23.419234
4364,49.91201,24.053833
4365,49.945964000000004,23.542542
4366,49.740536,23.88688
4367,49.643012,24.311469
4368,50.081405,24.337539
4369,49.78978,23.414478
4370,50.31752,24.342177
4373,49.94728,24.995846
4374,49.721367,23.902838
4375,49.21573,24.335284
4376,50.297908,25.011361
4377,49.886812,24.081167
4378,49.224972,24.197183
4381,49.351732,24.12029
4382,49.808903,24.138176
4383,49.708569,24.091637
4384,49.666763,24.127599
4385,49.651725,24.498439
4386,49.840418,23.865499
4387,49.862529,25.313601
4388,49.766022,23.716879
4389,50.119437,23.745241
4390,49.839497,23.995633
4391,50.038147,23.35473
4394,49.692531,23.31801
4395,49.804304,24.715282
4396,49.719014,24.18086
4397,49.233351,23.854219
4398,50.212897,24.540846
4399,49.285887,23.463575
4400,49.455501,23.955498
4401,49.790905,23.541897
4403,50.077116,23.932299
4404,49.678799,23.073827
4405,50.757909,25.350744
4406,50.304106,24.229946
4408,49.622275,23.370165
4409,49.641526,23.870901
4410,49.840632,24.092301
4411,49.968264,24.142294
4412,50.090695,24.005383
4413,49.254207,22.897471
4414,49.735537,23.169461
4415,50.167572,23.79277
4416,49.614376,24.005746
4417,49.934292,23.362635
4418,49.807917,24.007713
4419,49.4828,24.18362
4420,49.459183,24.154681
4421,48.951008,23.352516
4424,49.803133,23.527943
4425,49.332793,23.95244
4426,49.318932,24.101857
4427,49.258828,23.380799
4428,50.615565,26.234152
4429,49.829506,23.968074
4430,49.866402,23.956745
4431,50.183005,24.39196
4432,49.362678,23.32316
4435,49.839492,23.89085
4436,50.228381,23.604797
4437,49.913494,23.925873
4438,49.787984,24.058974
4439,49.824849,24.036696
4440,49.66663,24.003544
4441,49.987977,24.241821
4442,50.106555,24.249054
4443,50.291801,24.26298
4444,49.731598,23.265039
4445,49.646838,23.851474
4446,46.613917,30.398475
4449,50.472286,24.278117
4450,49.768888,23.841051
4451,50.165176,23.663515
4452,49.833536,24.221791
4453,49.249173,24.273323
4454,49.850742,24.07932
4455,49.680303,24.257274
4456,49.320742,23.893476
4457,49.526022,23.974969
4458,48.810832,23.358368
4459,50.196763,24.504252
4462,51.170219,34.224901
4463,49.771547,24.102728
4464,49.940866,23.870523
4465,48.96845,22.966729
4466,49.503936,23.605906
4467,49.85344,23.768472
4468,49.90147,23.960126
4469,49.272073,24.028872
4471,50.312518,24.487541
4472,49.778213,24.952207
4474,49.720028,23.907693
4475,50.222609,25.498127
4476,49.323089,23.927956000000002
4479,49.812259,24.042279
4480,49.860405,23.970827
4481,50.20131,23.596276
4482,49.510068,24.366646
4483,49.992279,24.555331
4484,49.822357,24.054464
4487,49.59948,22.783098
4488,49.221552,23.31798
4489,49.936133,23.304438
4490,49.367564,24.379642
4491,49.791357,23.167911
4494,49.52725,23.230484
4495,50.019981,24.597064
4496,49.854941,24.076328
4497,49.145236,23.227399
4498,49.426939,23.835588
4499,50.18693,23.764838
4500,49.846336,24.025148
4501,49.804837,24.853393
4502,49.842381,24.103888
4505,50.057837,23.392771
4506,49.849234,24.934393
4507,50.379422,24.21081
4508,49.740243,24.189226
4509,48.88724,23.255124
4510,49.711668,23.641827
4511,49.351619,23.920015
4512,49.201459,23.701146
4513,49.913514,24.957586
4514,49.501376,23.238459
4515,49.558284,23.295826
4518,49.836353,24.015867
4519,49.846528,23.095995
4520,49.647232,23.8569
4521,49.896753,23.38266
4522,49.313006,23.389759
4523,49.826681,24.072903
4524,49.920071,23.70896
4525,49.834763,24.015154
4528,49.474262,24.12876
4529,49.318954,23.019735
4530,49.763783,24.71524
4531,50.130094,23.767647
4532,49.715361,22.995115
4533,49.863567,24.033533
4534,49.756551,24.168575
4535,49.84217,23.97895
4536,49.74148,23.909248
4537,49.828819,24.517568
4538,49.638408,23.904671
4539,49.686675,23.309897
4540,49.637783,24.309492
4541,49.670023,24.760734
4542,49.82611,23.837398
4543,50.323097,24.901926
4544,49.946526,24.054525
4545,49.678444999999996,23.254603
4548,49.854664,24.040845
4549,49.374335,24.287404
4550,50.627489,26.23994
4551,51.228297,27.648096
4552,49.909005,24.280861
4553,49.759165,24.339046
4556,49.460446,24.043999
4557,49.474494,23.192518
4558,49.153858,31.529541000000002
4559,49.784889,24.059936
4560,49.83878,23.635781
4563,49.750765,24.559274
4564,49.787667,24.065942
4565,49.877236,24.077812
4566,49.996118,23.380008
4567,49.532072,24.271028
4569,49.66584,22.893003
4570,49.264301,22.778304
4571,49.88974,23.807418
4573,51.079664,24.532695
4574,49.818677,24.473686
4575,49.841718,24.329293
4576,49.317222,22.950247
4577,49.887315,23.764794
4578,49.612097,23.000351
4581,49.606507,24.729278
4582,49.594243,24.596119
4583,50.111894,24.340377
4584,49.088143,22.988068
4585,49.826837,23.955013
4586,49.051403,23.872131
4587,49.685444,23.661624
4588,49.76664,23.02954
4591,49.297119,23.554513
4592,49.479563,24.382719
4593,49.992202,24.245602
4594,49.685704,24.047246
4595,49.848412,23.994366
4596,49.640001,24.019616
4597,49.833845,24.088754
4598,49.521169,23.860854
4599,49.107044,23.640886
4600,49.81979,23.980698
4603,49.972073,24.614834
4604,46.656227,32.604931
4605,49.803905,23.8113
4606,49.831817,24.017376
4607,49.822148,24.032502
4608,49.488795,24.298941
4611,49.851524,23.169108
4612,49.816677,24.025787
4613,48.880812,23.289325
4614,49.661117,23.157749
4615,49.817432,24.144094
4616,49.803794,24.414022
4617,49.167135,23.605437
4618,47.885104,29.344281
4619,49.48931,22.967604
4620,50.200764,23.953565
4621,49.833254,23.990692
4623,49.791189,23.410167
4625,49.861498,24.842045
4626,49.829109,23.781905
4627,49.94085,23.870279
4628,50.111959,24.165266
4629,49.692588,23.317825
4632,50.085899,24.334463
4633,49.959011,24.821351
4634,49.464925,24.143998
4635,50.227416,24.075436
4636,49.431441,23.860762
4637,49.836248,24.004353
4638,49.569642,24.292655
4641,50.061744,23.903605
4642,49.857369,24.023076
4643,49.810227,24.220693
4644,49.825299,24.036026
4645,49.982236,25.095055
4646,49.83087,24.008924
4647,49.800735,24.040087
4648,50.011507,24.282215
4649,49.248839,23.155597
4650,49.835392,24.121576
4653,48.608839,22.300347
4654,48.945987,23.049298
4655,49.708354,23.760849
4656,50.387024,23.885511
4657,49.745385,23.849047
4658,49.862027,24.043827
4659,49.450456,24.063224
4660,49.104238,23.587071
4661,49.738564,23.890777
4662,49.810846,24.223402
4663,49.349692,22.896379
4666,50.121682,32.433071
4667,49.975563,25.084889
4668,49.821141,23.935073
4669,48.750162,23.459007
4670,49.474779,24.130513
4671,49.576994,23.81875
4672,49.885803,24.059154
4673,49.894007,23.519989
4676,49.859336,24.060338
4677,49.634126,22.874763
4678,49.504958,24.308927
4679,49.748276,24.022536
4680,50.447517,24.251697
4681,49.727161,23.530674
4682,49.359436,24.132278
4683,49.902831,23.58927
4684,49.833562,24.035198
4685,49.811087,23.141204
4688,49.065655,23.859087
4689,50.067944,24.502477
4690,49.620523,24.821594
4691,49.830739,24.068664
4692,49.792856,23.740493999999998
4695,49.664967,23.252890999999998
4696,51.485791,31.267227
4697,49.201519,23.048829
4698,50.009628,24.126065
4699,49.415259,23.702974
4700,49.814955,24.019663
4701,50.440489,30.489384
4702,49.802873,24.341737
4704,49.907376,24.548877
4705,47.538616,32.517391
4707,49.285764,23.499945
4708,49.840199,24.085983
4709,49.532552,23.2409
4710,49.794552,24.063316
4711,49.806499,23.999087
4712,50.351277,23.786253
4713,49.053214,23.639407
4716,49.669501,23.60421
4717,48.541264,25.751465
4718,49.621575,23.671383
4719,49.824051,23.955696
4720,49.618191,22.858578
4721,49.873689,24.060177
4722,49.796973,24.072162
4723,49.592986,23.129607
4724,49.76895,23.960621
4727,49.291789,24.071369
4728,49.632896,23.860971
4729,49.931549,24.006275
4730,49.869304,23.819549
4731,49.27131,23.787949
4734,49.949194,24.196862
4735,49.417708,23.223724
4736,50.005925,24.36574
4737,49.50135,23.96986
4738,50.049597,25.048074
4741,49.716188,23.911711
4742,48.642336,35.232917
4743,49.889822,23.949804
4744,49.65819,24.769753
4746,50.070488,24.735363
4748,49.136848,24.732479
4749,49.901191,23.935949
4750,49.813748,24.134923
4751,49.83736,24.011521
4752,49.523642,22.935251
4753,49.599509,23.774582
4754,48.972333,23.256111
4755,50.162146,24.461268
4758,50.031943,24.139805
4759,49.952756,23.854551999999998
4760,49.510196,23.169468
4761,49.268517,31.433989
4762,49.78002,24.089999
4763,49.210382,22.905891
4764,49.109168,23.491841
4765,47.876937,30.585643
4768,49.412185,24.258528
4769,49.805851,24.12077
4770,50.160618,24.464447
4771,48.368118,22.48937
4772,49.872428,24.945061
4774,49.753651,24.521094
4776,50.311341,24.195488
4777,49.766696,24.243672
4778,49.97546,24.077082
4779,49.170882,22.852327
4780,49.274313,24.212801
4783,49.239696,24.24899
4784,49.830346,23.775683
4785,49.822895,24.505891
4786,50.272443,24.626842
4787,49.921138,23.372459
4788,49.686794,23.155974
4789,49.634821,23.722507
4790,49.282466,23.512139
4793,49.813655,24.000897
4794,49.465711,23.796427
4795,49.786837,23.373481
4796,49.037793,23.515205
4797,49.639613,23.784982
4798,49.180638,24.419767
4801,49.80958,24.008673
4802,49.838459,24.080639
4804,49.479815,24.237147
4805,49.763027,24.014211
4806,49.187113,23.532844
4807,49.210755,23.664214
4808,49.945753,23.965427
4809,49.943589,23.120679
4810,49.557366,23.147249
4811,49.249236,23.351739
4812,49.892681,23.268392
4813,49.444442,22.89297
4815,49.358748,23.314154
4816,49.741605,23.116176
4817,49.861828,24.050686
4818,49.590473,23.014977
4819,50.105879,24.338729
4820,49.896426,23.086598
4821,49.823673,23.878698
4822,49.728313,23.333719
4823,49.787975,23.703456
4825,48.567716,23.055061
4826,49.648038,24.688866
4827,49.550606,23.276957
4828,49.917616,24.615338
4829,48.982091,23.984071
4830,49.907018,24.083716
4831,49.397482,22.883727
4832,50.220231,23.663835
4833,49.859223,25.238056
4834,49.988242,24.238941
4835,49.433151,24.075215
4837,49.767268,23.019018
4838,49.522179,22.905496
4839,49.841406,24.032178
4840,49.407917,24.297611
